Kateg¢riaazonos°t¢;Kateg¢ria;ID;MegnevezÇs;MegnevezÇs a nyugt†n;Cikksz†m;Vonalk¢d;Elad†si †r, Ft;BeszerzÇsi †r, Ft;MÇrÇsi egysÇg ÇrtÇkes°tÇskor;MÇrtÇkegysÇg felhaszn†l†skor;Felhaszn†lhat¢ menyisÇgi egysÇg (KiszerelÇs);Nett¢ tîmeg, g.;Brutt¢ tîmeg, g.;Kritikus mennyisÇg;Kiv†nt mennyisÇg;MegjegyzÇs
1048982;Kallos;24714702;KALLOS SZäK÷TäPOR 35 GR;KALLOS SZäK÷TäPOR 35 GR;K0703;5,99889E+12;580;381;db.;db.;35;35;35;0;0;
1048982;Kallos;24714703;KALLOS SZäK÷TäPOR 500 GR;KALLOS SZäK÷TäPOR 500 GR;K0702;5,99889E+12;5480;3651;db.;db.;500;500;500;0;0;
1048982;Kallos;24714705;KALLOS Tapper oll¢;KALLOS Tapper oll¢;MC/312;;3580;2381;db.;db.;1;1;1;0;0;
1048982;Kallos;24714706;KALLOS VAN÷LIA BALZSAM 1000 ML;KALLOS VAN÷LIA BALZSAM 1000 ML;K0593;5,99889E+12;1870;1246;db.;db.;1;1;1;0;0;
1048982;Kallos;24714707;KALLOS VAN÷LIA HAJPAKOL‡ 1000 ML;KALLOS VAN÷LIA HAJPAKOL‡ 1000 ML;K0594;5,99889E+12;2100;1397;db.;db.;1;1;1;0;0;
1048982;Kallos;24714709;KALLOS VAN÷LIA SAMPON 1000 ML;KALLOS VAN÷LIA SAMPON 1000 ML;K0592;5,99889E+12;1560;1040;db.;db.;1;1;1;0;0;
1048982;Kallos;24714711;KALLOS VAN÷LIA SAMPON 5000 ML;KALLOS VAN÷LIA SAMPON 5000 ML;K0750;5,99889E+12;6650;4429;db.;db.;5;5;5;0;0;
1048982;Kallos;24714712;KALLOS VEGAN SOUL TµPLµL‡ HAJPAKOL‡ 1000 ML;KALLOS VEGAN SOUL TµPLµL‡ HAJPAKOL‡ 1000 ML;VEGAN1690;5,99889E+12;2150;1429;db.;db.;1;1;1;0;0;
1048982;Kallos;24714715;KALLOS VEGAN SOUL TµPLµL‡ SAMPON 1000 ML;KALLOS VEGAN SOUL TµPLµL‡ SAMPON 1000 ML;VEGAN1684;5,99889E+12;1930;1286;db.;db.;1;1;1;0;0;
1048982;Kallos;24714716;KALLOS VEGAN SOUL VOLUMEN HAJPAKOL‡ 1000 ML;KALLOS VEGAN SOUL VOLUMEN HAJPAKOL‡ 1000 ML;VEGAN1681;5,99889E+12;2150;1429;db.;db.;1;1;1;0;0;
1048982;Kallos;24714718;KALLOS VEGAN SOUL VOLUMEN SAMPON 1000 ML;KALLOS VEGAN SOUL VOLUMEN SAMPON 1000 ML;VEGAN1679;5,99889E+12;1930;1286;db.;db.;1;1;1;0;0;
1048982;Kallos;24714720;KJMN 14 IN 1 KERATIN HAJµPOL‡ SPRAY 200 ML;KJMN 14 IN 1 KERATIN HAJµPOL‡ SPRAY 200 ML;KJMN1243;5,99889E+12;1320;876;db.;db.;200;200;200;0;0;
1048982;Kallos;24714721;KJMN Advanced 9 Professzion†lis szãk°tãpor 35gr;KJMN Advanced 9 Professzion†lis szãk°tãpor 35gr;KJMN1635;5,99889E+12;650;429;db.;db.;35;35;35;0;0;
1048982;Kallos;24714723;KJMN ALGA HAJPAKOLµS 275 ML;KJMN ALGA HAJPAKOLµS 275 ML;KJMN2122;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714725;KJMN ALGA SAMPON 1000 ML;KJMN ALGA SAMPON 1000 ML;KJMN1131;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714726;KJMN ALGµS HAJPAKOL‡ 1000 ML;KJMN ALGµS HAJPAKOL‡ 1000 ML;KJMN1109;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714728;KJMN ALOE VERA HAJPAKOLµS 275 ML;KJMN ALOE VERA HAJPAKOLµS 275 ML;KJMN2134;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714730;KJMN ALOE VERA HAJPAKOL‡ 1L;KJMN ALOE VERA HAJPAKOL‡ 1L;KJMN1168;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714731;KJMN ALOE VERA SAMPON 1L;KJMN ALOE VERA SAMPON 1L;KJMN1189;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714734;KJMN ARGµN HAJPAKOLµS 275 ML;KJMN ARGµN HAJPAKOLµS 275 ML;KJMN2150;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714735;KJMN ARGµN HAJPAKOL‡ 1000 ML;KJMN ARGµN HAJPAKOL‡ 1000 ML;KJMN1870;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714736;KJMN ARGµN SAMPON 1000 ML;KJMN ARGµN SAMPON 1000 ML;KJMN1871;5,99889E+12;1610;1072;db.;db.;1;1;1;0;0;
1048982;Kallos;24714739;KJMN ARGµN SAMPON 5000 ML;KJMN ARGµN SAMPON 5000 ML;KJMN1971;5,99889E+12;6650;4429;db.;db.;5;5;5;0;0;
1048982;Kallos;24714740;KJMN BANµN HAJPAKOLµS 275 ML;KJMN BANµN HAJPAKOLµS 275 ML;KJMN2124;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714741;KJMN BANµN HAJPAKOL‡ 500 ML;KJMN BANµN HAJPAKOL‡ 500 ML;KJMN1768;5,99889E+12;1370;913;db.;db.;500;500;500;0;0;
1048982;Kallos;24714746;KJMN BANµN SAMPON 1 L;KJMN BANµN SAMPON 1 L;KJMN1130;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714749;KJMN BANµNOS HAJPAKOL‡ 1000ML;KJMN BANµNOS HAJPAKOL‡ 1000ML;KJMN1110;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714750;KJMN BIOTIN HAJPAKOLµS 275 ML;KJMN BIOTIN HAJPAKOLµS 275 ML;KJMN2138;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714751;KJMN BIOTIN HAJPAKOL‡ 1L;KJMN BIOTIN HAJPAKOL‡ 1L;KJMN1409;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714754;KJMN BIOTIN SAMPON 1L;KJMN BIOTIN SAMPON 1L;KJMN1410;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714755;KJMN COCONUT HAJPAKOL‡ 1000 ML;KJMN COCONUT HAJPAKOL‡ 1000 ML;KJMN1611;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714758;KJMN COCONUT SAMPON 1L;KJMN COCONUT SAMPON 1L;KJMN1609;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714759;KJMN COLOR (LEN OLAJOS) SAMPON 1000 ML;KJMN COLOR (LEN OLAJOS) SAMPON 1000 ML;KJMN0842;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714762;KJMN COLOR HAJPAKOLµS 275 ML;KJMN COLOR HAJPAKOLµS 275 ML;KJMN2118;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714763;KJMN COLOR LENOLAJOS HAJPAKOL‡ 1000ML;KJMN COLOR LENOLAJOS HAJPAKOL‡ 1000ML;KJMN0813;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714766;KJMN CSERESZNYE HAJPAKOLµS 275 ML;KJMN CSERESZNYE HAJPAKOLµS 275 ML;KJMN2128;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714767;KJMN CSERESZNYE HAJPAKOL‡ 1000 ML;KJMN CSERESZNYE HAJPAKOL‡ 1000 ML;KJMN1153;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714768;KJMN CSERESZNYE SAMPON 1000 ML;KJMN CSERESZNYE SAMPON 1000 ML;KJMN1157;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714771;KJMN CURL POWER HAJFORMµZ‡ 100 ML;KJMN CURL POWER HAJFORMµZ‡ 100 ML;KJMN0215;5,99889E+12;3160;2103;db.;db.;100;100;100;0;0;
1048982;Kallos;24714772;KJMN DIGIT GLOSS HAJFêNY VIASZ 100 ML;KJMN DIGIT GLOSS HAJFêNY VIASZ 100 ML;KJMN0201;5,99889E+12;2540;1691;db.;db.;100;100;100;0;0;
1048982;Kallos;24714775;KJMN ELIXIR HAJSZêP÷Tä OLAJ 50ML;KJMN ELIXIR HAJSZêP÷Tä OLAJ 50ML;KJMN0742;5,99889E+12;1590;1056;db.;db.;50;50;50;0;0;
1048982;Kallos;24714776;KJMN Extra Erãs Hajlakk Keratinnal 750ml;KJMN Extra Erãs Hajlakk Keratinnal 750ml;KJMN0845;5,99889E+12;2620;1746;db.;db.;750;750;750;0;0;
1048982;Kallos;24714779;KJMN EXTRA ERäS HAJLAKK PµRATASZ÷T‡ HATµSSAL 500 ML;KJMN EXTRA ERäS HAJLAKK PµRATASZ÷T‡ HATµSSAL 500 ML;KJMN0288;5,99889E+12;1870;1246;db.;db.;500;500;500;0;0;
1048982;Kallos;24714780;KJMN EXTRA ERäS HAJLAKK PµRATASZ÷T‡ HATµSSAL 750 ML;KJMN EXTRA ERäS HAJLAKK PµRATASZ÷T‡ HATµSSAL 750 ML;KJMN0204;5,99889E+12;2620;1746;db.;db.;750;750;750;0;0;
1048982;Kallos;24714781;KJMN FEKETE µFONYA HAJPAKOLµS 275 ML;KJMN FEKETE µFONYA HAJPAKOLµS 275 ML;KJMN2132;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714784;KJMN FEKETE µFONYA HAJPAKOL‡ 1000 ML;KJMN FEKETE µFONYA HAJPAKOL‡ 1000 ML;KJMN1151;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714785;KJMN FEKETE µFONYA SAMPON 1000 ML;KJMN FEKETE µFONYA SAMPON 1000 ML;KJMN1156;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714787;KJMN FêNY SAMPON 1000 ML  PUMPµS;KJMN FêNY SAMPON 1000 ML  PUMPµS;KJMN1347;5,99889E+12;1920;1278;db.;db.;1;1;1;0;0;
1048982;Kallos;24714788;KJMN FêNY SAMPON 5L;KJMN FêNY SAMPON 5L;KJMN0417;5,99889E+12;6650;4429;db.;db.;5;5;5;0;0;
1048982;Kallos;24714790;KJMN FIBER GUM HAJFORMµZ‡ KRêM 100 ML;KJMN FIBER GUM HAJFORMµZ‡ KRêM 100 ML;KJMN0200;5,99889E+12;2860;1905;db.;db.;100;100;100;0;0;
1048982;Kallos;24714791;KJMN FöGE HAJPAKOLµS 275 ML;KJMN FöGE HAJPAKOLµS 275 ML;KJMN2188;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714793;KJMN FöGE HAJPAKOL‡ 1000 ML;KJMN FöGE HAJPAKOL‡ 1000 ML;KJMN1477;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714794;KJMN FöGE SAMPON 1000 ML;KJMN FöGE SAMPON 1000 ML;KJMN1461;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714796;KJMN HAJ PRO-TOX HAJLAKK 400ML;KJMN HAJ PRO-TOX HAJLAKK 400ML;KJMN1230;5,99889E+12;1620;1080;db.;db.;400;400;400;0;0;
1048982;Kallos;24714797;KJMN HAJFêNY KRêM 50 ML;KJMN HAJFêNY KRêM 50 ML;KJMN0129;5,99889E+12;780;516;db.;db.;50;50;50;0;0;
1048982;Kallos;24714799;KJMN HAJFESTêK ELTµVOL÷T‡ 100 ML;KJMN HAJFESTêK ELTµVOL÷T‡ 100 ML;KJMN0700;5,99889E+12;830;548;db.;db.;100;100;100;0;0;
1048982;Kallos;24714800;KJMN HAJKIEGYENES÷Tä SPRAY 200ML;KJMN HAJKIEGYENES÷Tä SPRAY 200ML;KJMN0797;5,99889E+12;1100;730;db.;db.;200;200;200;0;0;
1048982;Kallos;24714802;KJMN HAJTäEMELä HAB 300 ML;KJMN HAJTäEMELä HAB 300 ML;KJMN0725;5,99889E+12;2150;1429;db.;db.;300;300;300;0;0;
1048982;Kallos;24714803;KJMN HAJVêGµPOL‡ SZêRUM 30 ML;KJMN HAJVêGµPOL‡ SZêRUM 30 ML;KJMN0414;5,99889E+12;1280;849;db.;db.;30;30;30;0;0;
1048982;Kallos;24714804;KJMN HIDROGêN-PEROXID 12% 100 ML;KJMN HIDROGêN-PEROXID 12% 100 ML;KJMN0466;5,99889E+12;530;349;db.;db.;100;100;100;0;0;
1048982;Kallos;24714806;KJMN HIDROGêN-PEROXID 12% 1000ML;KJMN HIDROGêN-PEROXID 12% 1000ML;KJMN0460;5,99889E+12;2200;1461;db.;db.;1;1;1;0;0;
1048982;Kallos;24714807;KJMN HIDROGêN-PEROXID 3% 100 ML;KJMN HIDROGêN-PEROXID 3% 100 ML;KJMN0617;5,99889E+12;530;349;db.;db.;100;100;100;0;0;
1048982;Kallos;24714809;KJMN HIDROGêN-PEROXID 3% 1000ML;KJMN HIDROGêN-PEROXID 3% 1000ML;KJMN0467;5,99889E+12;2010;1334;db.;db.;1;1;1;0;0;
1048982;Kallos;24714810;KJMN HIDROGêN-PEROXID 6% 100 ML;KJMN HIDROGêN-PEROXID 6% 100 ML;KJMN0440;5,99889E+12;530;349;db.;db.;100;100;100;0;0;
1048982;Kallos;24714811;KJMN HIDROGêN-PEROXID 6% 1000ML;KJMN HIDROGêN-PEROXID 6% 1000ML;KJMN0468;5,99889E+12;2010;1334;db.;db.;1;1;1;0;0;
1048982;Kallos;24714813;KJMN HIDROGêN-PEROXID 9% 100 ML;KJMN HIDROGêN-PEROXID 9% 100 ML;KJMN0465;5,99889E+12;530;349;db.;db.;100;100;100;0;0;
1048982;Kallos;24714814;KJMN HIDROGêN-PEROXID 9% 1000ML;KJMN HIDROGêN-PEROXID 9% 1000ML;KJMN0469;5,99889E+12;2010;1334;db.;db.;1;1;1;0;0;
1048982;Kallos;24714815;KJMN HidrogÇn-Peroxid Emulzi¢ 12% 150ml;KJMN HidrogÇn-Peroxid Emulzi¢ 12% 150ml;KJMN1086;5,99889E+12;670;445;db.;db.;150;150;150;0;0;
1048982;Kallos;24714817;KJMN HidrogÇn-Peroxid Emulzi¢ 6% 150ml;KJMN HidrogÇn-Peroxid Emulzi¢ 6% 150ml;KJMN1084;5,99889E+12;670;445;db.;db.;150;150;150;0;0;
1048982;Kallos;24714818;KJMN HidrogÇn-Peroxid Emulzi¢ 9% 150ml;KJMN HidrogÇn-Peroxid Emulzi¢ 9% 150ml;KJMN1085;5,99889E+12;670;445;db.;db.;150;150;150;0;0;
1048982;Kallos;24714820;KJMN HONEY HAJPAKOLµS 275 ML;KJMN HONEY HAJPAKOLµS 275 ML;KJMN2148;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714822;KJMN HONEY HAJPAKOL‡ 1L;KJMN HONEY HAJPAKOL‡ 1L;KJMN1619;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714823;KJMN HONEY SAMPON 1 L;KJMN HONEY SAMPON 1 L;KJMN1615;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714825;KJMN HOT THERAPY HAJPAKOLµS 1 L;KJMN HOT THERAPY HAJPAKOLµS 1 L;KJMN1840;5,99889E+12;2200;1461;db.;db.;1;1;1;0;0;
1048982;Kallos;24714826;KJMN HäVêDä HAJVASAL‡ PERMET 200 ML;KJMN HäVêDä HAJVASAL‡ PERMET 200 ML;KJMN0356;5,99889E+12;1090;722;db.;db.;200;200;200;0;0;
1048982;Kallos;24714827;KJMN KAVIµR HAJPAKOLµS 275 ML;KJMN KAVIµR HAJPAKOLµS 275 ML;KJMN2144;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714829;KJMN KAVIµR HAJPAKOL‡ 1L;KJMN KAVIµR HAJPAKOL‡ 1L;KJMN1222;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714830;KJMN KAVIµR SAMPON 1L;KJMN KAVIµR SAMPON 1L;KJMN1242;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714832;KJMN KERATIN HAJPAKOL‡ 1000 ML;KJMN KERATIN HAJPAKOL‡ 1000 ML;KJMN0814;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714833;KJMN KERATIN HAJPAKOL‡ 275 ML ÈJ;KJMN KERATIN HAJPAKOL‡ 275 ML ÈJ;KJMN2074;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714835;KJMN KERATIN HAJPAKOL‡ 500 ML;KJMN KERATIN HAJPAKOL‡ 500 ML;KJMN1763;5,99889E+12;1370;913;db.;db.;500;500;500;0;0;
1048982;Kallos;24714836;KJMN KERATIN SAMPON 1000 ML;KJMN KERATIN SAMPON 1000 ML;KJMN0843;5,99889E+12;1670;1111;db.;db.;1;1;1;0;0;
1048982;Kallos;24714838;KJMN KERATIN SAMPON 5000 ML;KJMN KERATIN SAMPON 5000 ML;KJMN1917;5,99889E+12;6650;4429;db.;db.;5;5;5;0;0;
1048982;Kallos;24714839;KJMN KERATIN SAMPON-TEJPROTEINNEL;KJMN KERATIN SAMPON-TEJPROTEINNEL;KJMN1885;5,99889E+12;1200;794;db.;db.;500;500;500;0;0;
1048982;Kallos;24714841;KJMN KERATIN TEJ 50 ML;KJMN KERATIN TEJ 50 ML;KJMN1228;5,99889E+12;1310;873;db.;db.;50;50;50;0;0;
1048982;Kallos;24714842;KJMN K‡KUSZ HAJPAKOLµS 275 ML;KJMN K‡KUSZ HAJPAKOLµS 275 ML;KJMN2146;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714844;KJMN KORPA ELLENI SAMPON 1000 ML PUMPµS;KJMN KORPA ELLENI SAMPON 1000 ML PUMPµS;KJMN0369;5,99889E+12;2740;1826;db.;db.;1;1;1;0;0;
1048982;Kallos;24714845;KJMN KORPA ELLENI SAMPON 500 ML PUMPµS;KJMN KORPA ELLENI SAMPON 500 ML PUMPµS;KJMN0357;5,99889E+12;1730;1151;db.;db.;500;500;500;0;0;
1048982;Kallos;24714847;KJMN KRêMSAMPON 1000ML PUMPµS;KJMN KRêMSAMPON 1000ML PUMPµS;KJMN0209;5,99889E+12;2060;1373;db.;db.;1;1;1;0;0;
1048982;Kallos;24714848;KJMN KRêMSAMPON 500 ML PUMPµS;KJMN KRêMSAMPON 500 ML PUMPµS;KJMN1043;5,99889E+12;1300;865;db.;db.;500;500;500;0;0;
1048982;Kallos;24714849;KJMN KRêMTUSFöRDä MANDARINOS 1000 ML PUMPµS;KJMN KRêMTUSFöRDä MANDARINOS 1000 ML PUMPµS;KJMN0352;5,99889E+12;1870;1246;db.;db.;1;1;1;0;0;
1048982;Kallos;24714851;KJMN MANGO HAJPAKOLµS 275 ML;KJMN MANGO HAJPAKOLµS 275 ML;KJMN2140;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714852;KJMN MANGO HAJPAKOL‡ 1000 ML;KJMN MANGO HAJPAKOL‡ 1000 ML;KJMN1523;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714854;KJMN MANGO SAMPON 1L;KJMN MANGO SAMPON 1L;KJMN1543;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714855;KJMN MêLYTISZT÷T‡ SAMPON 1000ML;KJMN MêLYTISZT÷T‡ SAMPON 1000ML;KJMN0794;5,99889E+12;2390;1588;db.;db.;1;1;1;0;0;
1048982;Kallos;24714856;KJMN MêLYTISZT÷T‡ SAMPON 500ML;KJMN MêLYTISZT÷T‡ SAMPON 500ML;KJMN0793;5,99889E+12;1510;1000;db.;db.;500;500;500;0;0;
1048982;Kallos;24714857;KJMN MILK HAJPAKOLµS 275 ML;KJMN MILK HAJPAKOLµS 275 ML;KJMN2130;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714859;KJMN MILK HAJPAKOL‡ 1000 ML;KJMN MILK HAJPAKOL‡ 1000 ML;KJMN1139;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714860;KJMN MILK SAMPON 1000 ML;KJMN MILK SAMPON 1000 ML;KJMN1165;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714861;KJMN MULTIVITAMIN HAJPAKOLµS 275 ML;KJMN MULTIVITAMIN HAJPAKOLµS 275 ML;KJMN2136;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714863;KJMN MULTIVITAMIN HAJPAKOL‡ 1000 ML;KJMN MULTIVITAMIN HAJPAKOL‡ 1000 ML;KJMN1206;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714864;KJMN MULTIVITAMIN HAJPAKOL‡ 500 ML;KJMN MULTIVITAMIN HAJPAKOL‡ 500 ML;KJMN1766;5,99889E+12;1370;913;db.;db.;500;500;500;0;0;
1048982;Kallos;24714866;KJMN MULTIVITAMIN SAMPON 1L;KJMN MULTIVITAMIN SAMPON 1L;KJMN1207;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714867;KJMN OMEGA HAJPAKOLµS 275 ML;KJMN OMEGA HAJPAKOLµS 275 ML;KJMN2126;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714868;KJMN OMEGA HAJPAKOL‡ 1000 ML;KJMN OMEGA HAJPAKOL‡ 1000 ML;KJMN1152;5,99889E+12;2140;1421;db.;db.;1;1;1;0;0;
1048982;Kallos;24714870;KJMN OMEGA SAMPON 1000 ML;KJMN OMEGA SAMPON 1000 ML;KJMN1158;5,99889E+12;1650;1095;db.;db.;1;1;1;0;0;
1048982;Kallos;24714871;KJMN PEARL STYLER HAJFORMµZ‡ 100 ML;KJMN PEARL STYLER HAJFORMµZ‡ 100 ML;KJMN0214;5,99889E+12;3340;2223;db.;db.;100;100;100;0;0;
1048982;Kallos;24714873;KJMN PRO-TOX BALZSAM 250 ML;KJMN PRO-TOX BALZSAM 250 ML;KJMN1140;5,99889E+12;1470;976;db.;db.;250;250;250;0;0;
1048982;Kallos;24714874;KJMN PRO-TOX BEST IN 1 BALZSAM 200 ML;KJMN PRO-TOX BEST IN 1 BALZSAM 200 ML;KJMN1245;5,99889E+12;1180;786;db.;db.;200;200;200;0;0;
1048982;Kallos;24714876;KJMN PRO-TOX CANNABIS BEST IN 1 200 ML;KJMN PRO-TOX CANNABIS BEST IN 1 200 ML;CAN1742;5,99889E+12;1230;818;db.;db.;200;200;200;0;0;
1048982;Kallos;24714877;KJMN PRO-TOX CANNABIS HAJPAKOLµS 275 ML ÈJ;KJMN PRO-TOX CANNABIS HAJPAKOLµS 275 ML ÈJ;CAN2114;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714879;KJMN PRO-TOX CANNABIS HAJPAKOL‡ 1000 ML;KJMN PRO-TOX CANNABIS HAJPAKOL‡ 1000 ML;CAN1740;5,99889E+12;2200;1461;db.;db.;1;1;1;0;0;
1048982;Kallos;24714880;KJMN PRO-TOX CANNABIS HAJPAKOL‡ 500 ML;KJMN PRO-TOX CANNABIS HAJPAKOL‡ 500 ML;CAN1747;5,99889E+12;1430;949;db.;db.;500;500;500;0;0;
1048982;Kallos;24714881;KJMN PRO-TOX CANNABIS HAJVêGµPOL‡ SZêRUM  50 ML;KJMN PRO-TOX CANNABIS HAJVêGµPOL‡ SZêRUM  50 ML;CAN1751;5,99889E+12;1370;913;db.;db.;50;50;50;0;0;
1048982;Kallos;24714883;KJMN PRO-TOX CANNABIS SAMPON 1000 ML;KJMN PRO-TOX CANNABIS SAMPON 1000 ML;CAN1738;5,99889E+12;1840;1222;db.;db.;1;1;1;0;0;
1048982;Kallos;24714884;KJMN PRO-TOX CANNABIS SAMPON 500 ML;KJMN PRO-TOX CANNABIS SAMPON 500 ML;CAN1745;5,99889E+12;1290;857;db.;db.;500;500;500;0;0;
1048982;Kallos;24714886;KJMN PRO-TOX HAJPAKOL‡ 1000 ML;KJMN PRO-TOX HAJPAKOL‡ 1000 ML;KJMN1141;5,99889E+12;2200;1461;db.;db.;1;1;1;0;0;
1048982;Kallos;24714887;KJMN PRO-TOX HAJPAKOL‡ 500 ML;KJMN PRO-TOX HAJPAKOL‡ 500 ML;KJMN1150;5,99889E+12;1430;949;db.;db.;500;500;500;0;0;
1048982;Kallos;24714889;KJMN PRO-TOX PROFESSIONAL HAJPAKOLµS 275 ML;KJMN PRO-TOX PROFESSIONAL HAJPAKOLµS 275 ML;KJMN2142;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714890;KJMN PRO-TOX SAMPON 1000 ML;KJMN PRO-TOX SAMPON 1000 ML;KJMN1142;5,99889E+12;1840;1222;db.;db.;1;1;1;0;0;
1048982;Kallos;24714892;KJMN PRO-TOX SAMPON 500 ML;KJMN PRO-TOX SAMPON 500 ML;KJMN1149;5,99889E+12;1290;857;db.;db.;500;500;500;0;0;
1048982;Kallos;24714894;KJMN PRO-TOX SUPERFRUIT BEST IN 1 200ML;KJMN PRO-TOX SUPERFRUIT BEST IN 1 200ML;SUP1780;5,99889E+12;1180;786;db.;db.;200;200;200;0;0;
1048982;Kallos;24714895;KJMN PRO-TOX SUPERFRUIT HAJPAKOLµS 275 ML;KJMN PRO-TOX SUPERFRUIT HAJPAKOLµS 275 ML;SUP2154;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714897;KJMN PRO-TOX SUPERFRUIT HAJPAKOL‡ 1000ML;KJMN PRO-TOX SUPERFRUIT HAJPAKOL‡ 1000ML;SUP1774;5,99889E+12;2200;1461;db.;db.;1;1;1;0;0;
1048982;Kallos;24714898;KJMN PRO-TOX SUPERFRUIT HAJPAKOL‡ 500ML;KJMN PRO-TOX SUPERFRUIT HAJPAKOL‡ 500ML;SUP1776;5,99889E+12;1430;949;db.;db.;500;500;500;0;0;
1048982;Kallos;24714899;KJMN PRO-TOX SUPERFRUIT SAMPON 1000ML;KJMN PRO-TOX SUPERFRUIT SAMPON 1000ML;SUP1770;5,99889E+12;1840;1222;db.;db.;1;1;1;0;0;
1048982;Kallos;24714902;KJMN PRO-TOX SUPERFRUIT SAMPON 500ML;KJMN PRO-TOX SUPERFRUIT SAMPON 500ML;SUP1772;5,99889E+12;1290;857;db.;db.;500;500;500;0;0;
1048982;Kallos;24714903;KJMN ROZMARING HAJPAKOL‡;KJMN ROZMARING HAJPAKOL‡;KJMN2224;5,99889E+12;2360;1572;db.;db.;1;1;1;0;0;
1048982;Kallos;24714905;KJMN ROZMARING HAJPAKOL‡ 275 ML;KJMN ROZMARING HAJPAKOL‡ 275 ML;KJMN2228;5,99889E+12;990;659;db.;db.;275;275;275;0;0;
1048982;Kallos;24714906;KJMN ROZMARING HAJVêGµPOL‡ SZêRUM 50 ML;KJMN ROZMARING HAJVêGµPOL‡ SZêRUM 50 ML;KJMN2230;5,99889E+12;1510;1000;db.;db.;50;50;50;0;0;
1048982;Kallos;24714908;KJMN ROZMARING SAMPON;KJMN ROZMARING SAMPON;KJMN2222;5,99889E+12;1910;1270;db.;db.;1;1;1;0;0;
